71331000-7;Τεχνικές υπηρεσίες σε θέματα ιλύος γεωτρήσεων;
71332000-4;Μηχανολογικές υπηρεσίες γεωτεχνικού σχεδιασμού;
71333000-1;Μηχανολογικές υπηρεσίες;
71334000-8;Μηχανολογικές και ηλεκτρολογικές υπηρεσίες;
71335000-5;Τεχνικές μελέτες;
71336000-2;Μηχανολογικές υπηρεσίες υποστήριξης;
71337000-9;Τεχνικές υπηρεσίες σε θέματα διάβρωσης;
71340000-3;Ολοκληρωμένες τεχνικές υπηρεσίες μηχανικού;
71350000-6;Επιστημονικές και τεχνικές υπηρεσίες που αφορούν τεχνικά έργα;
71351000-3;Γεωλογικές, γεωφυσικές και άλλες επιστημονικές υπηρεσίες ερευνών;
71351100-4;Προπαρασκευαστικές και αναλυτικές υπηρεσίες καρότου γεωτρήσεων;
71351200-5;Παροχή υπηρεσιών συμβούλου σε θέματα γεωλογίας και γεωφυσικής;
71351210-8;Υπηρεσίες παροχής γεωφυσικών συμβουλών;
71351220-1;Παροχή υπηρεσιών συμβούλου σε θέματα γεωλογίας;
71351300-6;Υπηρεσίες μικροπαλαιοντολογικής ανάλυσης;
71351400-7;Υπηρεσίες πετροφυσικών ερευνών;
71351500-8;Υπηρεσίες εδαφολογικών ερευνών;
71351600-9;Υπηρεσίες πρόβλεψης καιρού;
71351610-2;Μετεωρολογικές υπηρεσίες;
71351611-9;Υπηρεσίες σε θέματα κλιματολογίας;
71351612-6;Υπηρεσίες υδρομετεωρολογίας;
71351700-0;Υπηρεσίες επιστημονικών ερευνών;
71351710-3;Υπηρεσίες γεωφυσικών ερευνών;
71351720-6;Γεωφυσικές μελέτες αρχαιολογικών χώρων;
71351730-9;Γεωλογικές υπηρεσίες ανίχνευσης πιθανών κοιτασμάτων;
71351800-1;Τοπογραφικές υπηρεσίες και υπηρεσίες ανίχνευσης υπόγειων υδάτων;
71351810-4;Τοπογραφικές υπηρεσίες;
71351811-1;Τοπογραφικές μελέτες αρχαιολογικών χώρων;
71351820-7;Υπηρεσίες ανίχνευσης υπόγειων υδάτων;
71351900-2;Υπηρεσίες γεωλογίας, ωκεανογραφίας και υδρολογίας;
71351910-5;Υπηρεσίες γεωλογίας;
71351911-2;Υπηρεσίες φωτογεωλογίας;
71351912-9;Υπηρεσίες στρωματογραφικής γεωλογίας;
71351913-6;Υπηρεσίες γεωλογικής διασκόπησης;
71351914-3;Αρχαιολογικές υπηρεσίες;
71351920-2;Υπηρεσίες ωκεανογραφίας και υδρολογίας;
71351921-2;Υπηρεσίες ωκεανογραφίας ποταμοκόλπων;
71351922-2;Υπηρεσίες φυσικής ωκεανογραφίας;
71351923-2;Υπηρεσίες βαθυμετρικής αποτύπωσης;
71351924-2;Υπηρεσίες υποβρύχιας διασκόπησης;
71352000-0;Υπηρεσίες αποτύπωσης υπεδάφους;
71352100-1;Σεισμολογικές υπηρεσίες;
71352110-4;Υπηρεσίες σεισμογραφικής αποτύπωσης;
71352120-7;Υπηρεσίες απόκτησης σεισμολογικών δεδομένων;
71352130-0;Υπηρεσίες συλλογής σεισμολογικών δεδομένων;
71352140-3;Υπηρεσίες επεξεργασίας σεισμικών δεδομένων;
71352300-3;Υπηρεσίες μαγνητομετρικής αξιολόγησης;
71353000-7;Υπηρεσίες χωρομέτρησης;
71353100-8;Υπηρεσίες υδρογραφικής αποτύπωσης;
71353200-9;Υπηρεσίες διαστασιολογικής αποτύπωσης;
71354000-4;Υπηρεσίες χαρτογράφησης;
71354100-5;Υπηρεσίες ψηφιακής χαρτογράφησης;
71354200-6;Υπηρεσίες εναέριας χαρτογράφησης;
71354300-7;Υπηρεσίες κτηματολογικής έρευνας;
71354400-8;Υδρογραφικές υπηρεσίες;
71354500-9;Υπηρεσίες θαλάσσιων μελετών;
71355000-1;Υπηρεσίες χωροστάθμισης;
71355100-2;Φωτογραμμομετρικές υπηρεσίες;
71355200-3;Υπηρεσίες αποτύπωσης επιτελικού χάρτη;
71356000-8;Τεχνικές υπηρεσίες;
71356100-9;Υπηρεσίες τεχνικού ελέγχου;
71356200-0;Υπηρεσίες τεχνικής βοήθειας;
71356300-1;Υπηρεσίες τεχνικής υποστήριξης;
71356400-2;Υπηρεσίες τεχνικού σχεδιασμού;
71400000-2;Υπηρεσίες πολεοδομικού σχεδιασμού και αρχιτεκτονικής τοπίου;
71410000-5;Υπηρεσίες πολεοδομικού σχεδιασμού;
71420000-8;Υπηρεσίες αρχιτεκτονικής τοπίου;
71421000-5;Υπηρεσίες αρχιτεκτονικής κήπου;
71500000-3;Κατασκευαστικές και συναφείς υπηρεσίες;
71510000-6;Υπηρεσίες διεξαγωγής ερευνών χώρων;
71520000-9;Υπηρεσίες επίβλεψης κατασκευών;
71521000-6;Υπηρεσίες επίβλεψης χώρου κατασκευών;
71530000-2;Υπηρεσίες παροχής συμβουλών σε θέματα κατασκευών;
71540000-5;Υπηρεσίες διαχείρισης κατασκευών;
71541000-2;Υπηρεσίες διαχείρισης κατασκευαστικών έργων;
71550000-8;Υπηρεσίες σιδηρουργού;
71600000-4;Υπηρεσίες τεχνικών δοκιμών, ανάλυσης και παροχής συμβουλών;
71610000-7;Υπηρεσίες δοκιμών και αναλύσεων σύνθεσης και καθαρότητας;
71620000-0;Υπηρεσίες αναλύσεων;
71621000-7;Υπηρεσίες τεχνικής ανάλυσης ή παροχής συμβουλών;
71630000-3;Υπηρεσίες τεχνικού ελέγχου και δοκιμών;
71631000-0;Υπηρεσίες τεχνικής επιθεώρησης;
71631100-1;Υπηρεσίες επιθεώρησης μηχανημάτων;
71631200-2;Υπηρεσίες τεχνικού ελέγχου αυτοκινήτων;
71631300-3;Υπηρεσίες τεχνικής επιθεώρησης κτιρίων;
71631400-4;Υπηρεσίες τεχνικής επιθεώρησης τεχνικών έργων;
71631420-0;Υπηρεσίες εποπτείας ναυτασφάλισης;
71631430-3;Υπηρεσίες ελέγχου διαρροής;
71631440-6;Υπηρεσίες ελέγχου ροής;
71631450-9;Υπηρεσίες επιθεώρησης γεφυρών;
71631460-2;Υπηρεσίες επιθεώρησης φραγμάτων;
71631470-5;Υπηρεσίες επιθεώρησης τροχιοδρόμων;
71631480-8;Υπηρεσίες επιθεώρησης οδών;
71631490-1;Υπηρεσίες επιθεώρησης αεροδιαδρόμων;
66523000-2;Υπηρεσίες παροχής συμβουλών σε θέματα συνταξιοδοτικών ταμείων;
66523100-3;Υπηρεσίες διαχείρισης των συνταξιοδοτικών ταμείων;
66600000-6;Υπηρεσίες διαχείρισης κεφαλαίων;
66700000-7;Υπηρεσίες αντασφάλισης;
66710000-0;Υπηρεσίες αντασφάλισης ζωής;
66720000-3;Υπηρεσίες αντασφάλισης ατυχήματος και υγείας;
70000000-1;Υπηρεσίες που αφορούν τα ακίνητα;
70100000-2;Υπηρεσίες που αφορούν ιδιόκτητα ακινήτα;
70110000-5;Υπηρεσίες ανάπτυξης ακινήτων;
70111000-2;Ανάπτυξη ακινήτων για κατοικίες;
70112000-9;Ανάπτυξη ακινήτων που δεν προορίζονται για κατοικίες;
70120000-8;Αγοραπωλησία ακινήτων;
70121000-5;Αγοραπωλησία κτιρίων;
70121100-6;Υπηρεσίες πώλησης κτιρίων;
70121200-7;Υπηρεσίες αγοράς κτιρίων;
70122000-2;Αγοραπωλησία οικοπέδων;
70122100-3;Υπηρεσίες πώλησης οικοπέδων;
70122110-6;Υπηρεσίες πώλησης ελεύθερων οικοπέδων;
70122200-4;Υπηρεσίες αγοράς οικοπέδων;
70122210-7;Υπηρεσίες αγοράς ελεύθερων οικοπέδων;
